,usage_kwh,timestamp
700,6.28125,2022-01-08T07:00:00
701,3.390625,2022-01-08T07:15:00
702,6.421875,2022-01-08T07:30:00
703,3.4375,2022-01-08T07:45:00
704,4.640625,2022-01-08T08:00:00
705,2.40625,2022-01-08T08:15:00
706,4.484375,2022-01-08T08:30:00
707,2.375,2022-01-08T08:45:00
708,3.953125,2022-01-08T09:00:00
709,2.515625,2022-01-08T09:15:00
710,3.96875,2022-01-08T09:30:00
711,1.953125,2022-01-08T09:45:00
712,3.953125,2022-01-08T10:00:00
713,2.171875,2022-01-08T10:15:00
714,4.0625,2022-01-08T10:30:00
715,2.28125,2022-01-08T10:45:00
716,3.78125,2022-01-08T11:00:00
717,2.15625,2022-01-08T11:15:00
718,3.734375,2022-01-08T11:30:00
719,2.015625,2022-01-08T11:45:00
720,3.78125,2022-01-08T12:00:00
721,2.296875,2022-01-08T12:15:00
722,3.890625,2022-01-08T12:30:00
723,2.03125,2022-01-08T12:45:00
724,4.0,2022-01-08T13:00:00
725,2.21875,2022-01-08T13:15:00
726,3.828125,2022-01-08T13:30:00
727,2.140625,2022-01-08T13:45:00
728,3.828125,2022-01-08T14:00:00
729,1.953125,2022-01-08T14:15:00
730,3.9375,2022-01-08T14:30:00
731,2.265625,2022-01-08T14:45:00
732,3.65625,2022-01-08T15:00:00
733,2.25,2022-01-08T15:15:00
734,3.984375,2022-01-08T15:30:00
735,2.03125,2022-01-08T15:45:00
736,5.21875,2022-01-08T16:00:00
737,3.125,2022-01-08T16:15:00
738,5.734375,2022-01-08T16:30:00
739,3.3125,2022-01-08T16:45:00
740,5.734375,2022-01-08T17:00:00
741,2.828125,2022-01-08T17:15:00
742,5.859375,2022-01-08T17:30:00
743,2.9375,2022-01-08T17:45:00
744,5.796875,2022-01-08T18:00:00
745,3.21875,2022-01-08T18:15:00
746,5.65625,2022-01-08T18:30:00
747,2.84375,2022-01-08T18:45:00
748,5.796875,2022-01-08T19:00:00
749,2.96875,2022-01-08T19:15:00
750,5.921875,2022-01-08T19:30:00
751,3.203125,2022-01-08T19:45:00
752,5.65625,2022-01-08T20:00:00
753,3.046875,2022-01-08T20:15:00
754,5.640625,2022-01-08T20:30:00
755,2.921875,2022-01-08T20:45:00
756,5.78125,2022-01-08T21:00:00
757,3.15625,2022-01-08T21:15:00
758,5.390625,2022-01-08T21:30:00
759,2.96875,2022-01-08T21:45:00
760,5.84375,2022-01-08T22:00:00
761,3.140625,2022-01-08T22:15:00
762,5.484375,2022-01-08T22:30:00
763,3.015625,2022-01-08T22:45:00
764,5.765625,2022-01-08T23:00:00
765,2.96875,2022-01-08T23:15:00
766,5.59375,2022-01-08T23:30:00
767,3.140625,2022-01-08T23:45:00
768,5.578125,2022-01-09T00:00:00
769,2.96875,2022-01-09T00:15:00
770,5.765625,2022-01-09T00:30:00
771,2.765625,2022-01-09T00:45:00
772,5.703125,2022-01-09T01:00:00
773,3.03125,2022-01-09T01:15:00
774,5.765625,2022-01-09T01:30:00
775,3.078125,2022-01-09T01:45:00
776,5.71875,2022-01-09T02:00:00
777,2.90625,2022-01-09T02:15:00
778,5.640625,2022-01-09T02:30:00
779,3.078125,2022-01-09T02:45:00
780,5.671875,2022-01-09T03:00:00
781,3.1875,2022-01-09T03:15:00
782,5.484375,2022-01-09T03:30:00
783,3.015625,2022-01-09T03:45:00
784,5.84375,2022-01-09T04:00:00
785,2.890625,2022-01-09T04:15:00
786,5.71875,2022-01-09T04:30:00
787,2.921875,2022-01-09T04:45:00
788,5.78125,2022-01-09T05:00:00
789,3.0625,2022-01-09T05:15:00
790,5.921875,2022-01-09T05:30:00
791,3.203125,2022-01-09T05:45:00
792,5.796875,2022-01-09T06:00:00
793,3.078125,2022-01-09T06:15:00
794,5.65625,2022-01-09T06:30:00
795,3.046875,2022-01-09T06:45:00
796,5.84375,2022-01-09T07:00:00
797,3.296875,2022-01-09T07:15:00
798,5.828125,2022-01-09T07:30:00
799,2.6875,2022-01-09T07:45:00
800,4.03125,2022-01-09T08:00:00
801,2.171875,2022-01-09T08:15:00
802,3.96875,2022-01-09T08:30:00
803,2.203125,2022-01-09T08:45:00
804,3.796875,2022-01-09T09:00:00
805,1.90625,2022-01-09T09:15:00
806,3.78125,2022-01-09T09:30:00
807,1.96875,2022-01-09T09:45:00
808,3.796875,2022-01-09T10:00:00
809,2.015625,2022-01-09T10:15:00
810,3.734375,2022-01-09T10:30:00
811,2.140625,2022-01-09T10:45:00
812,3.921875,2022-01-09T11:00:00
813,1.96875,2022-01-09T11:15:00
814,3.78125,2022-01-09T11:30:00
815,2.171875,2022-01-09T11:45:00
816,3.59375,2022-01-09T12:00:00
817,2.203125,2022-01-09T12:15:00
818,3.9375,2022-01-09T12:30:00
819,1.96875,2022-01-09T12:45:00
820,3.90625,2022-01-09T13:00:00
821,2.15625,2022-01-09T13:15:00
822,3.65625,2022-01-09T13:30:00
823,2.15625,2022-01-09T13:45:00
824,4.03125,2022-01-09T14:00:00
825,1.890625,2022-01-09T14:15:00
826,3.796875,2022-01-09T14:30:00
827,2.09375,2022-01-09T14:45:00
828,3.734375,2022-01-09T15:00:00
829,2.234375,2022-01-09T15:15:00
830,3.90625,2022-01-09T15:30:00
831,2.046875,2022-01-09T15:45:00
832,5.0,2022-01-09T16:00:00
833,3.140625,2022-01-09T16:15:00
834,5.96875,2022-01-09T16:30:00
835,3.359375,2022-01-09T16:45:00
836,6.171875,2022-01-09T17:00:00
837,3.09375,2022-01-09T17:15:00
838,5.90625,2022-01-09T17:30:00
839,3.234375,2022-01-09T17:45:00
840,5.859375,2022-01-09T18:00:00
841,3.5,2022-01-09T18:15:00
842,5.921875,2022-01-09T18:30:00
843,3.0625,2022-01-09T18:45:00
844,6.171875,2022-01-09T19:00:00
845,3.078125,2022-01-09T19:15:00
846,6.0625,2022-01-09T19:30:00
847,3.296875,2022-01-09T19:45:00
848,6.015625,2022-01-09T20:00:00
849,3.265625,2022-01-09T20:15:00
850,6.078125,2022-01-09T20:30:00
851,3.34375,2022-01-09T20:45:00
852,6.3125,2022-01-09T21:00:00
853,3.265625,2022-01-09T21:15:00
854,6.15625,2022-01-09T21:30:00
855,3.46875,2022-01-09T21:45:00
856,6.359375,2022-01-09T22:00:00
857,3.015625,2022-01-09T22:15:00
858,6.328125,2022-01-09T22:30:00
859,3.359375,2022-01-09T22:45:00
860,6.34375,2022-01-09T23:00:00
861,3.40625,2022-01-09T23:15:00
862,6.3125,2022-01-09T23:30:00
863,3.4375,2022-01-09T23:45:00
864,6.101888020843035,2022-01-10T00:00:00
865,3.414388020813931,2022-01-10T00:15:00
866,6.476888020843035,2022-01-10T00:30:00
867,3.3518880208430346,2022-01-10T00:45:00
868,6.289388020813931,2022-01-10T01:00:00
869,3.3518880208430346,2022-01-10T01:15:00
870,6.289388020843035,2022-01-10T01:30:00
871,3.414388020813931,2022-01-10T01:45:00
872,6.414388020843035,2022-01-10T02:00:00
873,3.4768880208430346,2022-01-10T02:15:00
874,6.164388020813931,2022-01-10T02:30:00
875,3.5393880208430346,2022-01-10T02:45:00
876,6.351888020843035,2022-01-10T03:00:00
877,3.351888020813931,2022-01-10T03:15:00
878,6.226888020843035,2022-01-10T03:30:00
879,3.4143880208430346,2022-01-10T03:45:00
880,6.289388020813931,2022-01-10T04:00:00
881,3.5393880208430346,2022-01-10T04:15:00
882,6.226888020843035,2022-01-10T04:30:00
883,3.289388020813931,2022-01-10T04:45:00
884,6.414388020843035,2022-01-10T05:00:00
885,3.2893880208430346,2022-01-10T05:15:00
886,6.539388020813931,2022-01-10T05:30:00
887,3.4768880208430346,2022-01-10T05:45:00
888,9.726888020843035,2022-01-10T06:00:00
889,6.414388020813931,2022-01-10T06:15:00
890,12.945638020843035,2022-01-10T06:30:00
891,6.601888020843035,2022-01-10T06:45:00
892,12.82063802081393,2022-01-10T07:00:00
893,7.195638020843035,2022-01-10T07:15:00
894,12.601888020843035,2022-01-10T07:30:00
895,6.726888020813931,2022-01-10T07:45:00
896,11.258138020843035,2022-01-10T08:00:00
897,6.039388020843035,2022-01-10T08:15:00
898,11.38313802081393,2022-01-10T08:30:00
899,5.851888020843035,2022-01-10T08:45:00
900,10.789388020843035,2022-01-10T09:00:00
901,5.695638020813931,2022-01-10T09:15:00
902,10.695638020843035,2022-01-10T09:30:00
903,5.414388020843035,2022-01-10T09:45:00
904,11.19563802081393,2022-01-10T10:00:00
905,5.633138020843035,2022-01-10T10:15:00
906,10.289388020843035,2022-01-10T10:30:00
907,5.633138020813931,2022-01-10T10:45:00
908,11.008138020843035,2022-01-10T11:00:00
909,5.445638020843035,2022-01-10T11:15:00
910,10.22688802081393,2022-01-10T11:30:00
911,5.664388020843035,2022-01-10T11:45:00
912,10.133138020843035,2022-01-10T12:00:00
913,5.539388020813931,2022-01-10T12:15:00
914,10.351888020843035,2022-01-10T12:30:00
915,5.601888020843035,2022-01-10T12:45:00
916,10.82063802081393,2022-01-10T13:00:00
917,5.414388020843035,2022-01-10T13:15:00
918,10.945638020843035,2022-01-10T13:30:00
919,5.539388020813931,2022-01-10T13:45:00
920,11.008138020843035,2022-01-10T14:00:00
921,5.695638020843035,2022-01-10T14:15:00
922,10.94563802081393,2022-01-10T14:30:00
923,5.820638020843035,2022-01-10T14:45:00
924,11.101888020843035,2022-01-10T15:00:00
925,6.133138020813931,2022-01-10T15:15:00
926,10.976888020843035,2022-01-10T15:30:00
927,6.164388020843035,2022-01-10T15:45:00
928,12.13313802081393,2022-01-10T16:00:00
929,7.226888020843035,2022-01-10T16:15:00
930,13.164388020843035,2022-01-10T16:30:00
931,6.758138020813931,2022-01-10T16:45:00
932,13.195638020843035,2022-01-10T17:00:00
933,6.695638020843035,2022-01-10T17:15:00
934,13.22688802081393,2022-01-10T17:30:00
935,6.570638020843035,2022-01-10T17:45:00
936,12.539388020843035,2022-01-10T18:00:00
937,6.476888020813931,2022-01-10T18:15:00
938,12.476888020843035,2022-01-10T18:30:00
939,6.414388020843035,2022-01-10T18:45:00
940,9.25813802081393,2022-01-10T19:00:00
941,3.2893880208430346,2022-01-10T19:15:00
942,6.039388020843035,2022-01-10T19:30:00
943,3.539388020813931,2022-01-10T19:45:00
944,5.851888020843035,2022-01-10T20:00:00
945,3.2893880208430346,2022-01-10T20:15:00
946,6.289388020813931,2022-01-10T20:30:00
947,3.2893880208430346,2022-01-10T20:45:00
948,6.164388020843035,2022-01-10T21:00:00
949,3.476888020813931,2022-01-10T21:15:00
950,6.664388020843035,2022-01-10T21:30:00
951,3.5393880208430346,2022-01-10T21:45:00
952,6.164388020813931,2022-01-10T22:00:00
953,3.2893880208430346,2022-01-10T22:15:00
954,6.351888020843035,2022-01-10T22:30:00
955,5.601888020813931,2022-01-10T22:45:00
956,4.586263020843035,2022-01-10T23:00:00
957,4.836263020843035,2022-01-10T23:15:00
958,3.836263020813931,2022-01-10T23:30:00
959,3.8362630208430346,2022-01-10T23:45:00
960,6.359375,2022-01-11T00:00:00
961,3.203125,2022-01-11T00:15:00
962,6.5,2022-01-11T00:30:00
963,3.484375,2022-01-11T00:45:00
964,6.296875,2022-01-11T01:00:00
965,3.5625,2022-01-11T01:15:00
966,6.703125,2022-01-11T01:30:00
967,3.25,2022-01-11T01:45:00
968,6.640625,2022-01-11T02:00:00
969,3.515625,2022-01-11T02:15:00
970,6.453125,2022-01-11T02:30:00
971,3.71875,2022-01-11T02:45:00
972,6.6875,2022-01-11T03:00:00
973,3.421875,2022-01-11T03:15:00
974,6.359375,2022-01-11T03:30:00
975,3.53125,2022-01-11T03:45:00
976,6.609375,2022-01-11T04:00:00
977,3.84375,2022-01-11T04:15:00
978,6.328125,2022-01-11T04:30:00
979,3.59375,2022-01-11T04:45:00
980,6.53125,2022-01-11T05:00:00
981,3.515625,2022-01-11T05:15:00
982,6.484375,2022-01-11T05:30:00
983,3.59375,2022-01-11T05:45:00
984,9.625,2022-01-11T06:00:00
985,6.40625,2022-01-11T06:15:00
986,12.734375,2022-01-11T06:30:00
987,6.609375,2022-01-11T06:45:00
988,12.609375,2022-01-11T07:00:00
989,6.84375,2022-01-11T07:15:00
990,13.09375,2022-01-11T07:30:00
991,7.171875,2022-01-11T07:45:00
992,10.953125,2022-01-11T08:00:00
993,5.6875,2022-01-11T08:15:00
994,11.0625,2022-01-11T08:30:00
995,5.65625,2022-01-11T08:45:00
996,10.78125,2022-01-11T09:00:00
997,5.5625,2022-01-11T09:15:00
998,10.203125,2022-01-11T09:30:00
999,5.4375,2022-01-11T09:45:00
1000,10.71875,2022-01-11T10:00:00
1001,5.9375,2022-01-11T10:15:00
1002,10.34375,2022-01-11T10:30:00
1003,5.4375,2022-01-11T10:45:00
1004,9.984375,2022-01-11T11:00:00
1005,5.40625,2022-01-11T11:15:00
1006,10.1875,2022-01-11T11:30:00
1007,5.125,2022-01-11T11:45:00
1008,10.109375,2022-01-11T12:00:00
1009,5.3125,2022-01-11T12:15:00
1010,10.40625,2022-01-11T12:30:00
1011,5.34375,2022-01-11T12:45:00
1012,10.21875,2022-01-11T13:00:00
1013,5.546875,2022-01-11T13:15:00
1014,10.5,2022-01-11T13:30:00
1015,5.734375,2022-01-11T13:45:00
1016,10.265625,2022-01-11T14:00:00
1017,5.34375,2022-01-11T14:15:00
1018,10.5625,2022-01-11T14:30:00
1019,5.296875,2022-01-11T14:45:00
1020,10.890625,2022-01-11T15:00:00
1021,5.359375,2022-01-11T15:15:00
1022,10.453125,2022-01-11T15:30:00
1023,5.859375,2022-01-11T15:45:00
1024,11.65625,2022-01-11T16:00:00
1025,6.890625,2022-01-11T16:15:00
1026,12.828125,2022-01-11T16:30:00
1027,6.71875,2022-01-11T16:45:00
1028,12.984375,2022-01-11T17:00:00
1029,6.265625,2022-01-11T17:15:00
1030,12.828125,2022-01-11T17:30:00
1031,6.328125,2022-01-11T17:45:00
1032,12.1875,2022-01-11T18:00:00
1033,6.0,2022-01-11T18:15:00
1034,12.0625,2022-01-11T18:30:00
1035,6.453125,2022-01-11T18:45:00
1036,8.46875,2022-01-11T19:00:00
1037,3.109375,2022-01-11T19:15:00
1038,5.625,2022-01-11T19:30:00
1039,2.734375,2022-01-11T19:45:00
1040,5.625,2022-01-11T20:00:00
1041,2.796875,2022-01-11T20:15:00
1042,5.3125,2022-01-11T20:30:00
1043,3.328125,2022-01-11T20:45:00
1044,5.359375,2022-01-11T21:00:00
1045,2.9375,2022-01-11T21:15:00
1046,5.484375,2022-01-11T21:30:00
1047,3.0,2022-01-11T21:45:00
1048,5.5625,2022-01-11T22:00:00
1049,2.8125,2022-01-11T22:15:00
1050,5.5625,2022-01-11T22:30:00
1051,2.8125,2022-01-11T22:45:00
1052,5.484375,2022-01-11T23:00:00
1053,2.9375,2022-01-11T23:15:00
1054,5.3125,2022-01-11T23:30:00
1055,2.9375,2022-01-11T23:45:00
1056,5.484375,2022-01-12T00:00:00
1057,2.875,2022-01-12T00:15:00
1058,5.359375,2022-01-12T00:30:00
1059,3.203125,2022-01-12T00:45:00
1060,5.375,2022-01-12T01:00:00
1061,2.953125,2022-01-12T01:15:00
1062,5.484375,2022-01-12T01:30:00
1063,2.75,2022-01-12T01:45:00
1064,5.5,2022-01-12T02:00:00
1065,3.125,2022-01-12T02:15:00
1066,5.5,2022-01-12T02:30:00
1067,3.0,2022-01-12T02:45:00
1068,5.390625,2022-01-12T03:00:00
1069,3.1875,2022-01-12T03:15:00
1070,5.1875,2022-01-12T03:30:00
1071,2.796875,2022-01-12T03:45:00
1072,5.765625,2022-01-12T04:00:00
1073,2.8125,2022-01-12T04:15:00
1074,5.171875,2022-01-12T04:30:00
1075,3.0625,2022-01-12T04:45:00
1076,5.578125,2022-01-12T05:00:00
1077,2.796875,2022-01-12T05:15:00
1078,6.5625,2022-01-12T05:30:00
1079,2.859375,2022-01-12T05:45:00
1080,10.109375,2022-01-12T06:00:00
1081,5.734375,2022-01-12T06:15:00
1082,11.8125,2022-01-12T06:30:00
1083,6.40625,2022-01-12T06:45:00
1084,11.65625,2022-01-12T07:00:00
1085,6.203125,2022-01-12T07:15:00
1086,13.703125,2022-01-12T07:30:00
1087,6.03125,2022-01-12T07:45:00
1088,11.34375,2022-01-12T08:00:00
1089,5.84375,2022-01-12T08:15:00
1090,10.640625,2022-01-12T08:30:00
1091,5.671875,2022-01-12T08:45:00
1092,10.765625,2022-01-12T09:00:00
1093,5.859375,2022-01-12T09:15:00
1094,11.09375,2022-01-12T09:30:00
1095,6.296875,2022-01-12T09:45:00
1096,11.15625,2022-01-12T10:00:00
1097,5.859375,2022-01-12T10:15:00
1098,11.625,2022-01-12T10:30:00
1099,5.953125,2022-01-12T10:45:00
1100,11.703125,2022-01-12T11:00:00
1101,5.953125,2022-01-12T11:15:00
1102,11.265625,2022-01-12T11:30:00
1103,5.71875,2022-01-12T11:45:00
1104,11.109375,2022-01-12T12:00:00
1105,5.890625,2022-01-12T12:15:00
1106,10.640625,2022-01-12T12:30:00
1107,5.703125,2022-01-12T12:45:00
1108,11.1875,2022-01-12T13:00:00
1109,5.625,2022-01-12T13:15:00
1110,11.4375,2022-01-12T13:30:00
1111,5.578125,2022-01-12T13:45:00
1112,11.46875,2022-01-12T14:00:00
1113,5.828125,2022-01-12T14:15:00
1114,11.328125,2022-01-12T14:30:00
1115,6.109375,2022-01-12T14:45:00
1116,11.34375,2022-01-12T15:00:00
1117,6.1875,2022-01-12T15:15:00
1118,11.078125,2022-01-12T15:30:00
1119,6.015625,2022-01-12T15:45:00
1120,11.984375,2022-01-12T16:00:00
1121,6.53125,2022-01-12T16:15:00
1122,13.28125,2022-01-12T16:30:00
1123,6.546875,2022-01-12T16:45:00
1124,13.171875,2022-01-12T17:00:00
1125,6.421875,2022-01-12T17:15:00
1126,12.78125,2022-01-12T17:30:00
1127,6.6875,2022-01-12T17:45:00
1128,12.453125,2022-01-12T18:00:00
1129,6.84375,2022-01-12T18:15:00
1130,12.5,2022-01-12T18:30:00
1131,6.65625,2022-01-12T18:45:00
1132,7.890625,2022-01-12T19:00:00
1133,3.625,2022-01-12T19:15:00
1134,5.71875,2022-01-12T19:30:00
1135,2.921875,2022-01-12T19:45:00
1136,5.390625,2022-01-12T20:00:00
1137,2.796875,2022-01-12T20:15:00
1138,5.453125,2022-01-12T20:30:00
1139,2.921875,2022-01-12T20:45:00
1140,5.5625,2022-01-12T21:00:00
1141,2.671875,2022-01-12T21:15:00
1142,5.28125,2022-01-12T21:30:00
1143,2.90625,2022-01-12T21:45:00
1144,5.21875,2022-01-12T22:00:00
1145,3.171875,2022-01-12T22:15:00
1146,5.203125,2022-01-12T22:30:00
1147,2.859375,2022-01-12T22:45:00
1148,5.484375,2022-01-12T23:00:00
1149,2.84375,2022-01-12T23:15:00
1150,5.203125,2022-01-12T23:30:00
1151,3.15625,2022-01-12T23:45:00
1152,5.34375,2022-01-13T00:00:00
1153,3.03125,2022-01-13T00:15:00
1154,5.421875,2022-01-13T00:30:00
1155,2.765625,2022-01-13T00:45:00
1156,5.546875,2022-01-13T01:00:00
1157,3.0625,2022-01-13T01:15:00
1158,5.265625,2022-01-13T01:30:00
1159,3.1875,2022-01-13T01:45:00
1160,5.546875,2022-01-13T02:00:00
1161,2.953125,2022-01-13T02:15:00
1162,5.65625,2022-01-13T02:30:00
1163,3.03125,2022-01-13T02:45:00
1164,6.234375,2022-01-13T03:00:00
1165,3.421875,2022-01-13T03:15:00
1166,6.375,2022-01-13T03:30:00
1167,3.21875,2022-01-13T03:45:00
1168,6.515625,2022-01-13T04:00:00
1169,3.34375,2022-01-13T04:15:00
1170,6.515625,2022-01-13T04:30:00
1171,3.078125,2022-01-13T04:45:00
1172,6.0625,2022-01-13T05:00:00
1173,3.328125,2022-01-13T05:15:00
1174,6.125,2022-01-13T05:30:00
1175,3.59375,2022-01-13T05:45:00
1176,10.640625,2022-01-13T06:00:00
1177,6.296875,2022-01-13T06:15:00
1178,12.71875,2022-01-13T06:30:00
1179,6.40625,2022-01-13T06:45:00
1180,13.0625,2022-01-13T07:00:00
1181,7.046875,2022-01-13T07:15:00
1182,13.359375,2022-01-13T07:30:00
1183,6.453125,2022-01-13T07:45:00
1184,11.640625,2022-01-13T08:00:00
1185,5.96875,2022-01-13T08:15:00
1186,10.96875,2022-01-13T08:30:00
1187,5.8125,2022-01-13T08:45:00
1188,10.953125,2022-01-13T09:00:00
1189,5.8125,2022-01-13T09:15:00
1190,11.3125,2022-01-13T09:30:00
1191,5.53125,2022-01-13T09:45:00
1192,10.734375,2022-01-13T10:00:00
1193,5.28125,2022-01-13T10:15:00
1194,10.78125,2022-01-13T10:30:00
1195,5.53125,2022-01-13T10:45:00
1196,11.359375,2022-01-13T11:00:00
1197,6.109375,2022-01-13T11:15:00
1198,11.03125,2022-01-13T11:30:00
1199,5.9375,2022-01-13T11:45:00
1200,11.265625,2022-01-13T12:00:00
1201,5.984375,2022-01-13T12:15:00
1202,11.125,2022-01-13T12:30:00
1203,5.8125,2022-01-13T12:45:00
1204,11.1875,2022-01-13T13:00:00
1205,5.484375,2022-01-13T13:15:00
1206,11.53125,2022-01-13T13:30:00
1207,5.71875,2022-01-13T13:45:00
1208,11.375,2022-01-13T14:00:00
1209,5.859375,2022-01-13T14:15:00
1210,11.625,2022-01-13T14:30:00
1211,6.078125,2022-01-13T14:45:00
1212,11.4375,2022-01-13T15:00:00
1213,6.28125,2022-01-13T15:15:00
1214,11.984375,2022-01-13T15:30:00
1215,6.4375,2022-01-13T15:45:00
1216,13.0625,2022-01-13T16:00:00
1217,7.0625,2022-01-13T16:15:00
1218,13.65625,2022-01-13T16:30:00
1219,7.078125,2022-01-13T16:45:00
1220,13.390625,2022-01-13T17:00:00
1221,6.671875,2022-01-13T17:15:00
1222,13.0,2022-01-13T17:30:00
1223,6.40625,2022-01-13T17:45:00
1224,13.203125,2022-01-13T18:00:00
1225,6.328125,2022-01-13T18:15:00
1226,12.984375,2022-01-13T18:30:00
1227,6.671875,2022-01-13T18:45:00
1228,8.09375,2022-01-13T19:00:00
1229,3.203125,2022-01-13T19:15:00
1230,6.046875,2022-01-13T19:30:00
1231,3.296875,2022-01-13T19:45:00
1232,5.71875,2022-01-13T20:00:00
1233,2.84375,2022-01-13T20:15:00
1234,5.65625,2022-01-13T20:30:00
1235,2.953125,2022-01-13T20:45:00
1236,5.59375,2022-01-13T21:00:00
1237,3.140625,2022-01-13T21:15:00
1238,5.609375,2022-01-13T21:30:00
1239,3.03125,2022-01-13T21:45:00
1240,5.671875,2022-01-13T22:00:00
1241,2.84375,2022-01-13T22:15:00
1242,5.75,2022-01-13T22:30:00
1243,2.890625,2022-01-13T22:45:00
1244,5.625,2022-01-13T23:00:00
1245,3.046875,2022-01-13T23:15:00
1246,5.734375,2022-01-13T23:30:00
1247,2.84375,2022-01-13T23:45:00
1248,5.671875,2022-01-14T00:00:00
1249,3.046875,2022-01-14T00:15:00
1250,5.71875,2022-01-14T00:30:00
1251,3.046875,2022-01-14T00:45:00
1252,5.796875,2022-01-14T01:00:00
1253,3.03125,2022-01-14T01:15:00
1254,5.8125,2022-01-14T01:30:00
1255,3.1875,2022-01-14T01:45:00
1256,5.5,2022-01-14T02:00:00
1257,3.25,2022-01-14T02:15:00
1258,6.109375,2022-01-14T02:30:00
1259,3.28125,2022-01-14T02:45:00
1260,6.59375,2022-01-14T03:00:00
1261,3.84375,2022-01-14T03:15:00
1262,6.40625,2022-01-14T03:30:00
1263,3.484375,2022-01-14T03:45:00
1264,6.859375,2022-01-14T04:00:00
1265,3.5625,2022-01-14T04:15:00
1266,6.96875,2022-01-14T04:30:00
1267,3.609375,2022-01-14T04:45:00
1268,6.53125,2022-01-14T05:00:00
1269,3.734375,2022-01-14T05:15:00
1270,6.609375,2022-01-14T05:30:00
1271,3.609375,2022-01-14T05:45:00
1272,11.09375,2022-01-14T06:00:00
1273,6.859375,2022-01-14T06:15:00
1274,13.125,2022-01-14T06:30:00
1275,6.859375,2022-01-14T06:45:00
1276,13.875,2022-01-14T07:00:00
1277,7.453125,2022-01-14T07:15:00
1278,14.0,2022-01-14T07:30:00
1279,6.5,2022-01-14T07:45:00
1280,12.78125,2022-01-14T08:00:00
1281,6.171875,2022-01-14T08:15:00
1282,11.78125,2022-01-14T08:30:00
1283,6.640625,2022-01-14T08:45:00
1284,12.453125,2022-01-14T09:00:00
1285,6.671875,2022-01-14T09:15:00
1286,12.703125,2022-01-14T09:30:00
1287,6.90625,2022-01-14T09:45:00
1288,11.90625,2022-01-14T10:00:00
1289,6.25,2022-01-14T10:15:00
1290,11.890625,2022-01-14T10:30:00
1291,5.96875,2022-01-14T10:45:00
1292,11.953125,2022-01-14T11:00:00
1293,5.96875,2022-01-14T11:15:00
1294,11.484375,2022-01-14T11:30:00
1295,6.078125,2022-01-14T11:45:00
1296,12.578125,2022-01-14T12:00:00
1297,6.375,2022-01-14T12:15:00
1298,12.28125,2022-01-14T12:30:00
1299,6.21875,2022-01-14T12:45:00
1300,11.65625,2022-01-14T13:00:00
1301,6.6875,2022-01-14T13:15:00
1302,13.046875,2022-01-14T13:30:00
1303,6.515625,2022-01-14T13:45:00
1304,12.234375,2022-01-14T14:00:00
1305,7.0,2022-01-14T14:15:00
1306,13.0625,2022-01-14T14:30:00
1307,6.671875,2022-01-14T14:45:00
1308,13.3125,2022-01-14T15:00:00
1309,6.328125,2022-01-14T15:15:00
1310,13.265625,2022-01-14T15:30:00
1311,6.59375,2022-01-14T15:45:00
1312,13.578125,2022-01-14T16:00:00
1313,7.921875,2022-01-14T16:15:00
1314,14.265625,2022-01-14T16:30:00
1315,7.640625,2022-01-14T16:45:00
1316,14.09375,2022-01-14T17:00:00
1317,7.234375,2022-01-14T17:15:00
1318,13.03125,2022-01-14T17:30:00
1319,7.0,2022-01-14T17:45:00
1320,13.109375,2022-01-14T18:00:00
1321,6.984375,2022-01-14T18:15:00
1322,12.9375,2022-01-14T18:30:00
1323,6.859375,2022-01-14T18:45:00
1324,8.984375,2022-01-14T19:00:00
1325,3.546875,2022-01-14T19:15:00
1326,6.515625,2022-01-14T19:30:00
1327,3.53125,2022-01-14T19:45:00
1328,6.109375,2022-01-14T20:00:00
1329,3.53125,2022-01-14T20:15:00
1330,6.28125,2022-01-14T20:30:00
1331,3.15625,2022-01-14T20:45:00
1332,6.09375,2022-01-14T21:00:00
1333,3.109375,2022-01-14T21:15:00
1334,5.859375,2022-01-14T21:30:00
1335,3.390625,2022-01-14T21:45:00
1336,5.796875,2022-01-14T22:00:00
1337,3.25,2022-01-14T22:15:00
1338,5.96875,2022-01-14T22:30:00
1339,3.0625,2022-01-14T22:45:00
1340,5.921875,2022-01-14T23:00:00
1341,3.1875,2022-01-14T23:15:00
1342,5.96875,2022-01-14T23:30:00
1343,3.375,2022-01-14T23:45:00
1344,6.390625,2022-01-15T00:00:00
1345,3.421875,2022-01-15T00:15:00
1346,6.140625,2022-01-15T00:30:00
1347,3.375,2022-01-15T00:45:00
1348,6.171875,2022-01-15T01:00:00
1349,3.1875,2022-01-15T01:15:00
1350,6.5,2022-01-15T01:30:00
1351,3.5,2022-01-15T01:45:00
1352,6.3125,2022-01-15T02:00:00
1353,3.484375,2022-01-15T02:15:00
1354,6.3125,2022-01-15T02:30:00
1355,3.4375,2022-01-15T02:45:00
1356,6.265625,2022-01-15T03:00:00
1357,3.515625,2022-01-15T03:15:00
1358,6.296875,2022-01-15T03:30:00
